n0_3,STW_NUM,BIEGESTEIFIGKEIT,MASSE,DATUM_GESAMT_BAUJAHR,V_SOLL_IST,BETA_HT_M_DEB,BETA_HT_Q_DEB
41.07,3.51,993,9.57,1967,160,0.91,0.91
71.789,3.4,2364.7,8.472,1957,160,0.885,0.91
71.789,3.4,2364.7,8.472,1957,160,0.885,0.91
39.956,3.6,1002,9.22,1959,160,0.887,0.91
39.956,3.6,1002,9.22,1959,160,0.887,0.91
24.062,3.7,314,7.14,1927,160,0.91,0.91
24.062,3.7,314,7.14,1927,160,0.91,0.91
21.4,5.7,1798.5,9.18,1962,60,0.62,0.91
18.79,5.7,1793,11.87,1914,60,0.62,0.91
18.016,5.7,1690,12.17,1914,60,0.62,0.91
18.304,5.7,1480.6,10.33,1962,60,0.62,0.91
30.887,4.1,2030,18.58,1914,160,0.96,0.91
35.759,4.13,2141,14.2,1914,160,1.03,0.91
35.117,4.06,1100,8.1,1914,160,0.96,0.91
41.315,4,1160,6.55,1914,160,1.03,0.91
19.099,5.5,1204,8.9,1923,200,0.91,0.91
19.099,5.5,1204,8.9,1923,200,0.91,0.91
41.481,4,1937,10.85,1923,140,0.91,0.91
37.149,4.6,3184,12.714,1959,160,0.915,0.91
32.763,3.8,928,10.23,1899,160,1.8,0.91
36.972,4.6,3184,12.836,1959,160,0.915,0.91
28.857,7.3,17769,18.54,1959,140,0.9,0.91
93.011,3.5,5033,9.566,1965,160,0.91,0.91
30.891,3.5,529,9.115,1955,120,0.887,0.91
44.291,3,823,12.78,1962,160,0.91,0.91
42.01,4.7,3019,8.65,1961,160,0.92,0.91
42.01,4.7,3019,8.65,1961,160,0.92,0.91
26.478,7,8623,12.64,1965,160,0.88,0.91
37.379,3.5,786,9.25,1955,120,0.887,0.91
44.291,3,823,12.78,1962,160,0.91,0.91
53.379,3.1,1075,10.08,1930,130,0.91,0.91
18.269,5.6,2296,17.26,1914,160,0.904,0.909
42.031,3.8,1796,12.03,1967,200,0.909,0.909
47.375,3.8,2166,11.42,1966,200,0.909,0.909
8.162,9.4,2808,13.32,1981,110,1.064,0.909
24.987,5.7,3801,14.23,1946,120,0.903,0.909
8.162,9.4,2808,13.32,1981,110,1.064,0.909
23.284,5.45,2268,11.7,1965,130,0.892,0.909
23.284,5.45,2268,11.7,1965,130,0.892,0.909
13.493,6.5,1661,12.61,1977,130,0.902,0.906
11.703,6.5,1505,15.19,1977,130,0.902,0.906
11.704,6.5,1558,15.72,1977,130,0.902,0.906
12.717,6.5,3117,26.64,1977,130,0.902,0.906
13.514,6.5,2015,15.25,1977,130,0.902,0.906
12.708,6.5,2699,23.1,1977,130,0.902,0.906
5.93,11.316,7995,34.21,1972,100,0.905,0.905
15.736,4.6,541,12.04,1914,90,0.91,0.904
20.251,4.6,669,8.99,1936,160,0.91,0.904
20.529,4.6,608,7.95,1936,160,0.91,0.904
31.37,4.65,1350,7.24,1913,130,0.91,0.903
31.37,4.65,1350,7.24,1913,130,0.91,0.903
13.001,6.6,3331.3,25.63,1917,160,0.893,0.902
12.95,6.6,3275.9,25.4,1919,160,0.893,0.902
25.505,4,710,10.52,1912,120,0.902,0.902
26.017,4.5,812.2,7.22,1911,160,0.904,0.9
12.256,7.17,2003.1,12.45,1916,200,0.98,0.9
13.855,6.2,1427.8,12.42,1926,200,0.901,0.9
13.855,6.2,1427.8,12.42,1926,200,0.901,0.9
8.452,6.6,445,8.1,1974,130,0.89,0.9
8.463,6.6,445,8.08,1974,130,0.89,0.9
22.529,4.4,569,7.38,1900,150,0.9,0.9
11.535,5.8,691.4,11.33,2016,160,0.9,0.9
11.535,5.8,691.4,11.33,2016,160,0.9,0.9
8.088,10.5,3632,11.27,1932,110,0.9,0.9
36.089,7.8,26728,13.68,1922,110,0.9,0.9
35.422,7.8,25749.9,13.68,1922,110,0.9,0.9
35.806,7.8,25349,13.18,1922,90,0.9,0.9
35.806,7.8,25349,13.18,1922,90,0.9,0.9
20.785,4.5,807,11.24,1915,140,1.14,0.9
20.785,4.5,807,11.24,1915,140,1.14,0.9
11.761,7.4,2039,12.13,1925,120,0.89,0.9
74.098,3.5,3519.5,10.54,1959,140,0.9,0.9
28.836,5.8,4889,12.82,1939,120,0.893,0.9
5.096,11.2,2246,13.56,1992,140,0.9,0.9
28.836,5.8,4889,12.82,1939,120,0.893,0.9
15.741,7.1,2710,10.62,1952,120,0.891,0.9
39.404,3.4,808.3,9.612,1961,140,0.9,0.9
10.739,7.1,1366,11.5,1976,140,0.9,0.9
11.586,10.84,11335,15.09,1951,120,0.9,0.9
5.11,11.2,2246,13.49,1992,140,0.9,0.9
39.255,3.4,808.3,9.685,1961,140,0.9,0.9
74.098,3.5,3519.5,10.54,1959,140,0.9,0.9
10.739,7.1,1366,11.5,1976,140,0.9,0.9
17.188,4.68,278,4.84,1930,160,0.97,0.9
17.148,4.68,283,4.95,1930,160,0.97,0.9
35.806,7.8,25349,13.18,1917,90,0.9,0.9
35.806,7.8,25349,13.18,1922,90,0.9,0.9
17.198,4.5,349,7.1,1909,160,0.902,0.898
16.836,4.5,391,8.3,1909,160,0.902,0.898
17.198,4.5,349,7.1,1909,160,0.902,0.898
17.51,7.1,4386,13.89,1925,160,0.887,0.896
33.626,4.4,2482,14.45,1912,130,0.898,0.896
34.52,4.4,2498,13.8,1912,130,0.898,0.896
9.229,8.9,2106.7,9.726,1928,150,0.879,0.894
9.229,8.9,2106.7,9.726,1928,150,0.879,0.894
12.576,6.6,1159,9.53,1916,160,0.886,0.894
12.622,6.6,1159,9.46,1916,160,0.886,0.894
10.628,6.1,784.1,12.37,1991,120,0.912,0.894
24.429,4.38,875,9.83,1979,140,0.912,0.894
24.429,4.38,875,9.83,1979,140,0.912,0.894
28.403,3.6,497,9.05,1930,160,0.869,0.892
28.403,3.6,497,9.05,1930,160,0.869,0.892
42.054,3.4,909,9.49,1963,160,0.868,0.892
42.054,3.4,909,9.49,1963,160,0.868,0.892
36.134,3.9,1540,12.58,1933,200,0.868,0.892
35.981,3.9,1697,13.98,1933,200,0.868,0.892
61.787,3.6,2178,8.381,1937,160,0.869,0.892
61.743,3.6,2347,9.044,1937,160,0.869,0.892
70.552,2.2,491,10.39,1862,110,0.879,0.892
71.24,2.2,451,9.36,1862,110,0.879,0.892
123.509,2.2,1470,10.15,1936,110,0.879,0.892
103.815,2.2,969,9.47,1862,110,0.879,0.892
72.127,2.2,487,9.86,1935,110,0.879,0.892
58.426,2.2,222,6.85,1936,110,0.879,0.892
55.952,2.3,305,8.59,1932,90,0.875,0.892
44.365,2.4,167,6.31,1930,90,0.871,0.892
52.558,2.4,247,6.65,1930,90,0.871,0.892
44.365,2.4,167,6.31,1930,90,0.871,0.892
58.331,2.3,301,7.8,1932,90,0.875,0.892
55.132,2.3,242,7.02,1933,90,0.875,0.892
123.509,2.2,1470,10.15,1936,110,0.879,0.892
52.558,2.4,247,6.65,1930,90,0.871,0.892
55.132,2.3,242,7.02,1933,90,0.875,0.892
118.492,2.2,1329,9.97,1862,110,0.879,0.892
113.572,2,767,9.17,1862,110,0.879,0.892
76.083,2.2,521,9.48,1936,110,0.879,0.892
118.492,2.2,1329,9.97,1862,110,0.879,0.892
58.426,2.2,222,6.85,1936,110,0.879,0.892
103.815,2.2,969,9.47,1862,110,0.879,0.892
113.572,2,767,9.17,1862,110,0.879,0.892
47.603,2.6,209,4.98,1926,120,1.363,0.891
47.603,2.6,209,4.98,1926,120,0.862,0.891
46.976,2.5,247,7.07,1930,90,0.866,0.891
46.908,2.5,232,6.66,1930,90,0.866,0.891
13.484,5.8,909,10.9,1973,110,0.95,0.89
64.943,3.9,5291,13.38,2016,150,0.89,0.89
89.878,3.9,10437,13.78,2016,150,0.89,0.89
16.258,5.7,1167,10.32,1937,120,0.89,0.89
9.572,5.8,303,7.21,1970,160,0.88,0.89
9.572,5.8,303,7.21,1970,160,0.88,0.89
13.43,6,648,6.84,1980,100,0.88,0.89
35.838,2.7,174,6.29,1976,160,1.87,0.89
35.386,4.2,1576,9.98,1961,150,0.89,0.89
34.688,4.2,1742,11.48,1961,150,0.89,0.89
23.819,5.2,1313,7.81,1914,200,0.89,0.89
23.819,5.2,1313,7.81,1914,200,0.89,0.89
26.083,5.8,4025,12.9,1974,120,0.88,0.89
14.12,6,977,9.33,1964,80,1.02,0.89
133.336,2,1335,11.58,1928,140,0.89,0.89
21.182,6.35,4287,14.5,1974,120,0.88,0.89
16.629,3.4,130,8.68,1976,110,0.87,0.89
16.629,3.4,130,8.68,1976,110,0.87,0.89
15.676,6,1301,10.08,1963,120,0.883,0.889
15.676,6,1301,10.08,1963,120,0.883,0.889
50.065,4.6,5067,11.14,1978,250,0.889,0.889
34.618,4.2,1466,9.7,1930,160,0.887,0.886
5.726,11,2743.5,14.1,1995,120,0.989,0.885
4.797,11,1847.4,13.53,1995,120,0.989,0.885
9.537,6.6,810,11.58,1997,130,0.876,0.885
9.537,6.6,810,11.58,1997,130,0.876,0.885
17.167,5.4,1236,12.17,1933,120,0.899,0.884
17.347,5.4,1203,11.6,1933,120,0.899,0.884
17.805,5.9,1437,9.23,1927,160,0.95,0.883
44.547,2.9,533,9.37,1922,110,0.876,0.883
44.403,2.9,490,8.67,1922,110,0.876,0.883
20.035,5,1030,10.13,1991,200,0.889,0.882
20.035,5,1030,10.13,1991,200,0.889,0.882
29.264,3,246,8.75,1929,110,0.881,0.881
39.203,3,782,15.5,1925,140,0.881,0.881
9.663,8.6,4415,21.33,1915,160,0.88,0.88
9.914,8.6,3972,18.23,1915,160,0.88,0.88
9.731,8.6,3260,15.53,1915,160,0.88,0.88
14.83,7.4,2745,10.27,1926,130,0.88,0.88
11.793,7.4,2400,14.2,1926,130,0.88,0.88
9.678,11.25,10733,17.65,1934,120,0.88,0.88
9.678,11.25,10733,17.65,1934,120,0.88,0.88
9.36,8.6,3923,20.2,1915,160,0.88,0.88
29.65,3,228,7.9,1929,110,0.88,0.88
61.66,3.4,1184,5.75,1975,100,0.9,0.88
16.122,6.5,2106,11.2,1971,140,0.88,0.88
130.754,2.4,2023,8.8,1933,140,0.86,0.88
130.754,2.4,2023,8.8,1933,140,0.86,0.88
12.414,6.6,1242,10.48,1972,150,0.88,0.88
41.045,4,617,3.53,1964,130,0.88,0.88
12.376,6.6,1517,12.88,1972,150,0.88,0.88
50.474,3.25,1562,13.56,1908,110,0.873,0.878
49.319,3.25,1201,10.92,1908,110,0.873,0.878
17.673,5.9,1606,10.47,1971,130,0.872,0.878
17.673,5.9,1606,10.47,1971,130,0.872,0.878
17.673,5.9,1606,10.47,1971,130,0.872,0.878
17.673,5.9,1606,10.47,1971,130,0.872,0.878
17.673,5.9,1606,10.47,1971,130,0.872,0.878
34.307,3.75,416,4.41,1959,160,0.872,0.877
34.307,3.75,416,4.41,1959,160,0.872,0.877
18.221,5.6,1838,13.89,1921,120,0.872,0.877
110.158,3.1,5037,11.09,1952,120,0.877,0.877
47.768,2.6,505,11.95,1949,120,0.877,0.877
47.768,2.6,505,11.95,1949,120,0.877,0.877
14.348,6.8,1593,8.93,1931,130,0.874,0.877
14.348,6.8,1593,8.93,1931,130,0.874,0.877
17.91,4,214,6.43,1938,140,0.876,0.876
17.91,4,214,6.43,1938,140,0.876,0.876
30.015,4,1088,11.64,1937,120,0.876,0.876
30.197,4,1123,11.87,1937,120,0.876,0.876
28.847,4,986,11.42,1931,200,0.875,0.875
29.209,4,825,9.32,1931,200,0.875,0.875
31.894,3.2,348,8.05,1930,120,1.075,0.874
35.659,3.2,348,6.44,1930,120,1.075,0.874
47.103,2.8,561,10.15,1967,160,0.856,0.873
47.103,2.8,561,10.15,1967,160,0.856,0.873
42.618,3.4,725,7.37,1974,120,0.901,0.873
16.391,6.9,3041.2,12.322,1933,190,0.932,0.87
37.944,3.4,1094,14.03,1964,150,0.85,0.87
37.944,3.4,1094,14.03,1964,150,0.85,0.87
15.229,4.75,434,9.07,1978,100,0.86,0.87
15.64,4.75,434,8.6,1978,100,0.86,0.87
19.36,5.5,1233.5,8.874,1927,160,0.86,0.87
19.169,5.5,1621.3,11.898,1927,160,0.86,0.87
19.169,5.5,1621.3,11.898,1927,160,0.86,0.87
106.274,2.1,746,8.38,1967,160,0.86,0.87
106.274,2.1,746,8.38,1967,160,0.86,0.87
13.087,8.3,3001,9.11,1912,180,0.87,0.87
13.087,8.3,3001,9.11,1912,180,0.87,0.87
24.825,7.2,11250,16.76,1940,120,0.87,0.87
23.502,7.4,11250,16.76,1956,120,0.87,0.87
38.229,3.7,1412,12.72,1968,150,0.87,0.87
39.213,3.7,1530,13.1,1968,150,0.87,0.87
35.067,3.6,817,9.76,1958,160,0.87,0.87
12.628,6.8,2030,14.69,1976,120,0.86,0.87
30.725,4.6,1845,10.77,1961,160,0.87,0.87
11.175,9,7312,22.02,1926,160,1.11,0.87
26.43,3.25,253,8.01,1977,160,0.87,0.87
10.586,9,3749,12.58,1926,80,1.11,0.87
13.144,6.8,2030,13.56,1976,120,0.86,0.87
24.743,4.6,1041,9.37,1961,160,0.87,0.87
26.801,3.25,291,8.96,1977,160,0.87,0.87
24.825,7.2,11250,16.76,1940,90,0.87,0.87
24.825,7.2,11250,16.76,1940,90,0.87,0.87
24.825,7.2,11250,16.76,1940,90,0.87,0.87
16.929,7,3567,12.79,1933,100,0.932,0.87
15.703,6.9,2451,10.82,1933,100,0.932,0.87
22.879,7.5,11250,16.76,1940,90,0.88,0.87
23.502,7.4,11250,16.76,1956,100,0.87,0.87
22.879,7.5,11250,16.76,1940,90,0.88,0.87
43.668,2.26,75,3.72,1930,140,0.87,0.87
17.688,5.45,1197,10.7,1958,160,0.867,0.87
17.688,5.45,1197,10.7,1958,160,0.867,0.87
23.502,7.4,11250,16.76,1940,130,0.872,0.869
23.502,7.4,11250,16.76,1940,120,0.872,0.869
23.502,7.4,11250,16.76,1940,130,0.872,0.869
23.502,7.4,11250,16.76,1940,130,0.872,0.869
24.454,5.7,2392,9.35,1925,120,0.863,0.869
24.454,5.7,2392,9.35,1925,120,0.863,0.869
31.956,2.8,138.9,5.46,1930,150,0.78,0.867
31.956,2.8,138.9,5.46,1930,150,0.78,0.867
13.596,7.02,2021.3,11.11,1951,100,0.925,0.865
17.235,5.5,2492,22.62,1919,160,0.86,0.864
17.232,5.5,2492,22.63,1919,160,0.86,0.864
89.588,3.3,3792,9.83,1965,120,0.812,0.862
50.065,4.6,5067,11.14,1978,250,0.861,0.861
53.623,3.5,1821,10.413,1962,160,0.91,0.86
53.623,3.5,1821,10.413,1962,160,0.91,0.86
7.732,11,5044,14.22,1909,160,1,0.86
7.596,11,5173,15.11,1909,160,1,0.86
20.966,5.4,1271,8.39,1972,150,0.9,0.86
21.402,5.4,1326,8.4,1972,150,0.9,0.86
85.926,3,938,3.87,1960,140,0.82,0.86
21.495,6.1,2406,9.28,1915,130,0.86,0.86
40.953,3.1,661,10.53,1970,160,0.89,0.86
40.953,3.1,661,10.53,1970,160,0.89,0.86
164.97,3,13312,14.9,1963,160,0.84,0.86
28.045,3.7,414,6.93,1976,120,0.86,0.86
21.694,6.1,3317,12.56,1979,160,0.94,0.86
51.22,3,869,10.09,1958,140,0.82,0.86
26.47,4.68,1162,8.53,1962,140,0.98,0.86
57.401,3,1219,11.27,1958,140,0.82,0.86
21.694,6.1,3317,12.56,1979,160,0.94,0.86
26.47,4.68,1162,8.53,1962,140,0.98,0.86
15.337,5.5,809.5,9.28,1916,160,0.852,0.856
15.794,5.5,809.5,8.75,1916,160,0.852,0.856
52.324,2.5,306,7.06,1960,120,0.661,0.856
52.324,2.5,306,7.06,1960,120,0.661,0.856
8.876,9,3132,14.95,1987,160,1.618,0.855
8.876,9,3132,14.95,1987,160,1.618,0.855
75.493,3.25,2562,9.942,1952,160,0.815,0.855
75.493,3.25,2562,9.942,1952,160,0.815,0.855
38.414,3.5,840,9.36,1938,90,0.776,0.852
38.69,3.5,833,9.15,1938,90,0.776,0.852
14.839,5.3,507,7.2,1912,130,0.849,0.851
28.531,3.4,205,4.65,1927,160,0.826,0.85
28.531,3.4,205,4.65,1927,160,0.826,0.85
27.714,3.6,412,7.88,1913,160,0.828,0.85
27.714,3.6,412,7.88,1913,160,0.828,0.85
19.291,5.5,1042,7.55,1914,120,0.85,0.85
68.042,5.6,23048,12.49,1917,110,0.85,0.85
68.042,5.6,23048,12.49,1917,110,0.85,0.85
43.166,3.5,2271,20.04,1926,160,0.94,0.85
43.615,3.5,2271,19.63,1926,160,0.94,0.85
43.848,3.6,2454,18.75,1909,110,0.828,0.85
38.56,2.4,302.3,15.12,1905,110,0.829,0.85
35.731,2.4,160,9.32,1905,120,0.829,0.85
43.475,3.6,1643,12.77,1909,110,0.828,0.85
48.149,2.4,279,8.95,1904,100,0.829,0.85
38.698,2.4,118,5.86,1905,110,0.829,0.85
27.832,6.8,11250,16.76,1940,90,0.85,0.85
27.832,6.8,11250,16.76,1940,90,0.85,0.85
27.832,6.8,11250,16.76,1940,90,0.85,0.85
27.832,6.8,11250,16.76,1940,90,0.85,0.85
25.311,4.8,1359,9.86,1953,130,0.8,0.85
11.801,9.26,5764,13.89,1984,100,1.27,0.848
14.476,5.5,830,10.68,1970,160,0.843,0.847
14.476,5.5,830,10.68,1970,160,0.843,0.847
9.987,6,471,8.99,1976,120,0.84,0.846
9.889,6,471,9.17,1976,120,0.84,0.846
28.626,3.23,535,14.8,1982,200,1.02,0.844
28.626,3.23,535,14.8,1982,200,1.02,0.844
17.943,4.5,702.5,13.13,1933,160,0.847,0.843
19.017,4.5,711.6,11.84,1933,160,0.847,0.843
33.238,5.8,10438,20.6,1938,160,0.835,0.842
33.183,5.8,9898,19.6,1938,160,0.835,0.842
14.223,9.6,11280.6,16.2,1949,160,0.842,0.842
14.223,9.6,11280.6,16.2,1949,160,0.842,0.842
23.243,4.4,906,11.04,1971,140,0.844,0.841
23.046,4.4,906,11.23,1971,140,0.844,0.841
7.435,10.4,6083,23.21,1937,120,1.079,0.84
3.748,15.09,4195,14.21,1994,140,0.84,0.84
3.748,15.09,4195,14.21,1994,140,0.84,0.84
18.758,4.6,989,15.49,1932,140,0.845,0.84
92.321,2.8,2068,9.74,1960,160,0.82,0.84
52.938,2.8,629,9.01,1960,160,0.82,0.84
18.626,4.6,989,15.71,1932,140,0.845,0.84
18.615,4.6,1184,18.83,1932,140,0.845,0.84
28.349,4.15,656,6.79,1908,160,0.84,0.84
28.349,4.15,656,6.79,1908,160,0.84,0.84
34.968,3,228,5.68,1924,130,0.839,0.839
34.968,3,228,5.68,1924,130,0.839,0.839
33.066,3,388,10.81,1907,110,0.839,0.839
32.053,3,370,10.97,1907,110,0.839,0.839
48.446,3,762,9.89,1925,100,0.839,0.839
48.693,3,762,9.79,1925,100,0.839,0.839
52.644,3,1896,20.84,1912,120,0.839,0.839
72.228,2.5,8535.7,103.35,1956,120,0.814,0.838
12.63,4.8,267,7.78,1975,160,0.844,0.835
11.8,4.8,287,9.58,1975,160,0.844,0.835
39.364,4.6,2913,10.36,1958,150,0.84,0.834
39.627,4.6,2878,10.1,1958,150,0.84,0.834
18.404,5.8,1760,11.33,1965,130,0.827,0.833
19.966,5.8,1980,10.83,1965,130,0.827,0.833
21.375,5,993,8.58,1915,160,0.831,0.832
23.929,5,1214,8.37,1915,160,0.831,0.832
20.717,5,898,8.26,1915,160,0.831,0.832
13.594,6.6,1927,13.56,1911,160,0.822,0.83
13.912,6.6,2194,14.74,1911,160,0.822,0.83
16.109,6.6,2223,11.14,1914,160,0.822,0.83
17.175,6.6,2636,11.62,1914,160,0.822,0.83
10.519,8.6,2237,9.12,1913,150,0.82,0.83
10.281,8.6,2744,11.71,1913,150,0.82,0.83
10.203,8.6,2744,11.89,1913,150,0.82,0.83
29.47,4.38,1561,12.05,1967,200,0.83,0.83
45.656,4.38,3934.7,12.655,1967,200,0.83,0.83
29.441,4.38,1441.6,11.15,1967,200,0.83,0.83
18.701,5.85,1836,11.06,1916,140,0.83,0.83
18.803,5.85,1836,10.94,1916,140,0.83,0.83
18.701,5.85,1836,11.06,1916,140,0.83,0.83
20.775,3.5,268,10.21,1968,120,0.814,0.83
9.006,10.6,5071,12.22,1914,90,0.83,0.83
9.006,10.6,5071,12.22,1914,90,0.83,0.83
26.888,4.57,1094,8.56,1967,160,0.833,0.828
26.888,4.57,1094,8.56,1967,160,0.833,0.828
14.498,4.6,222,5.82,1969,120,0.952,0.828
26.441,4.75,1640,11.37,1978,160,0.836,0.828
25.752,4.75,1754,12.82,1978,160,0.836,0.828
90.646,3.5,5427,10.86,1960,120,0.827,0.827
19.13,4.6,342,5.15,1912,140,0.831,0.825
19.635,4.6,382,5.46,1912,140,0.831,0.825
21.479,4.5,539,7.03,1977,160,0.828,0.824
12.895,4.5,202,7.31,1973,160,0.828,0.824
12.895,4.5,202,7.31,1973,160,0.828,0.824
14.42,6.6,1799,11.25,1909,130,0.815,0.823
15.747,6.6,2193,11.5,1909,130,0.815,0.823
15.747,6.6,2193,11.5,1909,120,0.815,0.823
8.327,6.5,855.21,17.05,1900,160,0.82,0.82
16.815,6,1053,7.09,1921,150,0.82,0.82
16.815,6,1053,7.09,1921,150,0.82,0.82
35.018,3.5,666,8.93,1970,130,0.82,0.82
96.393,4.6,20722,12.29,1959,160,0.82,0.82
35.018,3.5,666,8.93,1970,130,0.82,0.82
27.544,5.5,2808,9.98,1952,140,0.81,0.82
27.544,5.5,2808,9.98,1952,140,0.81,0.82
21.63,4.4,673,9.47,1934,200,0.82,0.818
21.63,4.4,673,9.47,1934,200,0.82,0.818
38.793,2.94,627,13.76,1975,160,0.811,0.818
30.952,5.18,3363,12.03,1943,160,0.818,0.818
30.196,5.18,3190,11.99,1943,160,0.818,0.818
9.415,6.2,602,11.34,1988,140,1.269,0.818
9.242,6.2,602,11.77,1988,140,1.269,0.818
19.023,5,979,10.68,1977,110,0.817,0.817
28.618,3,278,10.34,1971,110,0.816,0.816
28.618,3,278,10.34,1971,110,0.816,0.816
35.465,3.7,835,8.74,1928,110,0.806,0.816
35.446,3.7,836,8.76,1928,110,0.806,0.816
195.632,2,2042.5,8.23,1955,140,0.808,0.813
185.487,2,1954.4,8.76,1955,140,0.808,0.813
29.375,6.9,9687,12.22,1994,190,0.98,0.812
37.203,4.6,3255,12.96,1941,130,1,0.812
36.495,4.6,3270,13.53,1941,130,1,0.812
17.493,4.1,375,10.7,1976,160,0.811,0.811
17.493,4.1,375,10.7,1976,160,0.811,0.811
69.487,2.1,341,8.96,1933,110,0.802,0.811
161.353,2.1,1931,9.41,1933,110,0.802,0.811
93.598,3.4,6784.9,14.3,1915,160,0.79,0.81
32.661,3.4,509,8.81,1915,160,0.79,0.81
33.277,3.4,472,7.87,1915,160,0.79,0.81
68.32,2.5,709.4,9.6,1954,160,0.8,0.81
67.87,2.5,738,10.12,1954,160,0.8,0.81
99.596,2.4,939,7.04,1936,140,0.81,0.81
99.596,2.4,939,7.04,1936,140,0.81,0.81
32.217,4.6,1601,8.5,1962,160,0.82,0.81
21.068,5.5,1926,11.7,1920,140,0.87,0.81
38.398,2.5,169,7.24,1929,110,0.787,0.81
56.444,2.6,534,9.05,1911,110,0.784,0.81
38.398,2.5,169,7.24,1929,110,0.787,0.81
18.694,4.51,477,8.14,1978,130,0.74,0.81
19.376,4.51,559,8.88,1978,130,0.74,0.81
38.398,2.5,169,7.24,1929,110,0.787,0.81
38.398,2.5,169,7.24,1929,110,0.787,0.81
56.677,2.6,611,10.27,1911,110,0.784,0.81
13.674,4.72,492.8,13.102,1996,160,0.809,0.809
29.996,3.35,547,11.91,1979,150,0.802,0.808
29.996,3.35,547,11.91,1979,150,0.802,0.808
11.903,6.5,1716,16.74,1924,120,0.87,0.807
74.747,2.8,1087,7.81,1938,140,0.78,0.807
70.774,2.8,1259,10.09,1938,140,0.78,0.807
16.773,4,230,7.88,1977,110,0.802,0.802
31.922,3,282,8.43,1935,140,0.801,0.801
31.922,3,282,8.43,1935,140,0.801,0.801
33.814,4.8,2332,9.48,1934,140,0.809,0.801
34.418,4.8,2332,9.15,1934,140,0.809,0.801
10.025,8.3,4253,22,1908,160,0.8,0.8
19.014,4.5,906.1,15.08,1915,180,0.8,0.8
19.014,4.5,906.1,15.08,1915,180,0.8,0.8
61.456,2.6,682,9.75,1939,110,0.8,0.8
60.917,2.6,600,8.73,1939,110,0.8,0.8
24.571,4.48,1306,13.25,1978,150,0.8,0.8
24.749,4.48,1321,13.21,1978,150,0.8,0.8
46.525,3.4,1143,9.75,1950,160,0.79,0.8
49.162,3.4,1487,11.36,1950,160,0.79,0.8
62.559,3.5,2285,9.6,1962,140,0.8,0.8
43.733,6,11623,11.57,1926,130,0.87,0.8
43.733,6,11623,11.57,1926,130,0.87,0.8
62.559,3.5,2285,9.6,1962,140,0.8,0.8
43.733,6,11623,11.57,1926,120,0.87,0.8
31.058,3,399,12.6,1933,120,0.77,0.8
60.042,2.4,286,5.9,1934,130,0.83,0.8
42.966,3.04,508,7.95,1932,110,0.799,0.799
54.659,3.11,973,8.59,1967,140,0.743,0.793
11.06,7,838,7.04,1939,160,0.793,0.791
69.076,4.4,18164,25.06,1933,130,0.793,0.791
26.776,4.4,2066,18.97,1933,130,0.793,0.791
12.964,4.8,307,8.49,1957,200,0.8,0.79
18.099,3.9,307.5,10.012,1977,200,0.79,0.79
55.623,2.4,488.83,11.75,1937,200,0.77,0.79
55.623,2.4,488.83,11.75,1937,200,0.77,0.79
56.559,2.4,376.8,8.76,1937,200,0.77,0.79
55.16,2.4,376.8,9.21,1937,200,0.77,0.79
39.962,2.13,81.4,6.11,1981,160,0.78,0.79
42.861,2.13,108.5,7.08,1981,160,0.78,0.79
28.973,5,2560,12.04,1944,80,0.79,0.79
28.973,5,2560,12.04,1944,80,0.79,0.79
12.959,4.8,310,8.58,1957,200,0.8,0.79
43.733,6,11623,11.57,1939,120,1.46,0.79
24.372,3.56,302,7.81,1974,140,0.787,0.787
16.908,4.46,375,8.18,1976,160,0.789,0.785
64.528,4.25,6772,12.3,1930,140,0.88,0.784
33.827,3.6,606,7.78,1928,160,0.762,0.783
32.439,3.6,606,8.46,1928,160,0.762,0.783
31.788,3.6,606,8.81,1928,160,0.762,0.783
31.788,3.6,606,8.81,1928,160,0.762,0.783
46.431,2.95,1913,28.91,1937,120,0.777,0.781
45.664,2.95,1913,29.89,1937,120,0.777,0.781
28.425,3.6,440,8,1920,100,0.78,0.78
25.062,3.5,278.1,7.28,1927,160,0.78,0.78
23.292,3.5,328.1,9.944,1927,160,0.78,0.78
62.544,4.75,4463,5.53,1915,80,1.26,0.78
8.492,9.15,1930,9.42,1919,140,0.78,0.78
34.585,2.8,292.9,9.83,1954,160,0.77,0.78
34.585,2.8,292.9,9.83,1954,160,0.77,0.78
21.215,5.8,1930,9.35,1919,140,0.78,0.78
9.859,7.95,1432,9.1,1971,140,0.78,0.78
66.289,2.4,1034,17.5,1940,130,0.77,0.78
78.235,3.6,3804,9.13,1971,140,0.758,0.778
44.226,4.05,3301.4,15.48,1938,160,0.779,0.778
44.295,4.05,4360,20.38,1938,160,0.779,0.778
34.238,3.6,711,8.91,1950,140,1.317,0.778
34.238,3.6,711,8.91,1950,140,1.317,0.778
71.517,3.6,2378,6.83,1970,80,0.758,0.778
22.27,4.2,536,8.57,1953,200,0.774,0.774
22.521,4.2,536,8.38,1953,200,0.774,0.774
27.952,3.1,336,11.49,1972,130,0.774,0.774
27.661,3.1,246,8.59,1972,130,0.774,0.774
33.26,3.2,417,8.87,1928,100,0.774,0.773
51.563,2.93,625,7.87,1954,110,0.764,0.771
49.553,2.93,853,11.63,1954,110,0.764,0.771
16.928,7.5,6181,16.82,1964,120,1.04,0.771
27.617,6.83,11550,17.17,1970,80,0.93,0.77
